,CTDC_hydrophobicity.Group1,CTDC_hydrophobicity.Group2,CTDC_hydrophobicity.Group3,CTDC_normwaalsvolume.Group1,CTDC_normwaalsvolume.Group2,CTDC_normwaalsvolume.Group3,CTDC_polarity.Group1,CTDC_polarity.Group2,CTDC_polarity.Group3,CTDC_polarizability.Group1,CTDC_polarizability.Group2,CTDC_polarizability.Group3,CTDC_charge.Group1,CTDC_charge.Group2,CTDC_charge.Group3,CTDC_secondarystruct.Group1,CTDC_secondarystruct.Group2,CTDC_secondarystruct.Group3,CTDC_solventaccess.Group1,CTDC_solventaccess.Group2,CTDC_solventaccess.Group3
DVU1842,0.257861635220126,0.430817610062893,0.311320754716981,0.452830188679245,0.317610062893082,0.229559748427673,0.342767295597484,0.386792452830189,0.270440251572327,0.361635220125786,0.408805031446541,0.229559748427673,0.0943396226415094,0.783018867924528,0.122641509433962,0.427672955974843,0.261006289308176,0.311320754716981,0.484276729559748,0.257861635220126,0.257861635220126
DVU1843,0.296529968454259,0.444794952681388,0.258675078864353,0.482649842271293,0.340694006309148,0.176656151419558,0.271293375394322,0.416403785488959,0.312302839116719,0.419558359621451,0.403785488958991,0.176656151419558,0.0914826498422713,0.741324921135647,0.167192429022082,0.523659305993691,0.176656151419558,0.299684542586751,0.441640378548896,0.296529968454259,0.261829652996845
DVU1844,0.36697247706422,0.275229357798165,0.357798165137615,0.302752293577982,0.440366972477064,0.256880733944954,0.385321100917431,0.238532110091743,0.376146788990826,0.275229357798165,0.467889908256881,0.256880733944954,0.155963302752294,0.706422018348624,0.137614678899083,0.55045871559633,0.192660550458716,0.256880733944954,0.495412844036697,0.36697247706422,0.137614678899083
DVU1845,0.411111111111111,0.266666666666667,0.322222222222222,0.322222222222222,0.366666666666667,0.311111111111111,0.333333333333333,0.233333333333333,0.433333333333333,0.3,0.388888888888889,0.311111111111111,0.166666666666667,0.655555555555556,0.177777777777778,0.622222222222222,0.166666666666667,0.211111111111111,0.355555555555556,0.411111111111111,0.233333333333333
DVU1846,0.2,0.302702702702703,0.497297297297297,0.324324324324324,0.421621621621622,0.254054054054054,0.52972972972973,0.259459459459459,0.210810810810811,0.264864864864865,0.481081081081081,0.254054054054054,0.0756756756756757,0.854054054054054,0.0702702702702703,0.427027027027027,0.356756756756757,0.216216216216216,0.6,0.2,0.2
DVU1847,0.255892255892256,0.417508417508417,0.326599326599327,0.471380471380471,0.356902356902357,0.171717171717172,0.34006734006734,0.383838383838384,0.276094276094276,0.404040404040404,0.424242424242424,0.171717171717172,0.0875420875420875,0.808080808080808,0.104377104377104,0.414141414141414,0.259259259259259,0.326599326599327,0.528619528619529,0.255892255892256,0.215488215488215
DVU1848,0.16751269035533,0.390862944162437,0.441624365482233,0.370558375634518,0.365482233502538,0.263959390862944,0.472081218274112,0.34010152284264,0.187817258883249,0.314720812182741,0.421319796954315,0.263959390862944,0.0913705583756345,0.857868020304569,0.050761421319797,0.467005076142132,0.299492385786802,0.233502538071066,0.604060913705584,0.16751269035533,0.228426395939086
DVU1849,0.304761904761905,0.347619047619048,0.347619047619048,0.371428571428571,0.385714285714286,0.242857142857143,0.371428571428571,0.30952380952381,0.319047619047619,0.295238095238095,0.461904761904762,0.242857142857143,0.128571428571429,0.761904761904762,0.10952380952381,0.466666666666667,0.271428571428571,0.261904761904762,0.476190476190476,0.304761904761905,0.219047619047619
DVU1850,0.267605633802817,0.345070422535211,0.387323943661972,0.394366197183099,0.401408450704225,0.204225352112676,0.401408450704225,0.302816901408451,0.295774647887324,0.352112676056338,0.443661971830986,0.204225352112676,0.0915492957746479,0.767605633802817,0.140845070422535,0.450704225352113,0.288732394366197,0.26056338028169,0.492957746478873,0.267605633802817,0.23943661971831
DVU1851,0.286363636363636,0.384090909090909,0.329545454545455,0.404545454545455,0.338636363636364,0.256818181818182,0.354545454545455,0.334090909090909,0.311363636363636,0.354545454545455,0.388636363636364,0.256818181818182,0.104545454545455,0.788636363636364,0.106818181818182,0.409090909090909,0.272727272727273,0.318181818181818,0.454545454545455,0.286363636363636,0.259090909090909
DVU1852,0.300492610837438,0.408866995073892,0.29064039408867,0.45320197044335,0.305418719211823,0.241379310344828,0.330049261083744,0.344827586206897,0.32512315270936,0.369458128078818,0.389162561576355,0.241379310344828,0.113300492610837,0.758620689655172,0.12807881773399,0.448275862068966,0.300492610837438,0.251231527093596,0.448275862068966,0.300492610837438,0.251231527093596
DVU1853,0.336734693877551,0.36734693877551,0.295918367346939,0.36734693877551,0.346938775510204,0.285714285714286,0.346938775510204,0.285714285714286,0.36734693877551,0.275510204081633,0.438775510204082,0.285714285714286,0.142857142857143,0.724489795918367,0.13265306122449,0.602040816326531,0.163265306122449,0.23469387755102,0.418367346938776,0.336734693877551,0.244897959183673
DVU1854,0.308695652173913,0.430434782608696,0.260869565217391,0.447826086956522,0.382608695652174,0.169565217391304,0.273913043478261,0.391304347826087,0.334782608695652,0.404347826086957,0.426086956521739,0.169565217391304,0.0869565217391304,0.78695652173913,0.126086956521739,0.460869565217391,0.204347826086957,0.334782608695652,0.439130434782609,0.308695652173913,0.252173913043478
DVU1855,0.311320754716981,0.377358490566038,0.311320754716981,0.367924528301887,0.358490566037736,0.273584905660377,0.339622641509434,0.320754716981132,0.339622641509434,0.30188679245283,0.424528301886792,0.273584905660377,0.150943396226415,0.792452830188679,0.0566037735849057,0.547169811320755,0.226415094339623,0.226415094339623,0.452830188679245,0.311320754716981,0.235849056603774
DVU1856,0.209677419354839,0.435483870967742,0.354838709677419,0.387096774193548,0.306451612903226,0.306451612903226,0.370967741935484,0.354838709677419,0.274193548387097,0.354838709677419,0.338709677419355,0.306451612903226,0.129032258064516,0.82258064516129,0.0483870967741935,0.580645161290323,0.193548387096774,0.225806451612903,0.516129032258065,0.209677419354839,0.274193548387097
DVU1857,0.325179856115108,0.388489208633094,0.286330935251799,0.414388489208633,0.398561151079137,0.18705035971223,0.305035971223022,0.365467625899281,0.329496402877698,0.401438848920863,0.411510791366906,0.18705035971223,0.105035971223022,0.755395683453237,0.139568345323741,0.489208633093525,0.264748201438849,0.246043165467626,0.474820143884892,0.325179856115108,0.2
DVU1858,0.292134831460674,0.393258426966292,0.314606741573034,0.438202247191011,0.292134831460674,0.269662921348315,0.342696629213483,0.337078651685393,0.320224719101124,0.331460674157303,0.398876404494382,0.269662921348315,0.123595505617978,0.764044943820225,0.112359550561798,0.426966292134831,0.275280898876405,0.297752808988764,0.471910112359551,0.292134831460674,0.235955056179775
DVU1859,0.146341463414634,0.48780487804878,0.365853658536585,0.536585365853659,0.268292682926829,0.195121951219512,0.365853658536585,0.463414634146341,0.170731707317073,0.390243902439024,0.414634146341463,0.195121951219512,0.024390243902439,0.902439024390244,0.0731707317073171,0.390243902439024,0.317073170731707,0.292682926829268,0.48780487804878,0.146341463414634,0.365853658536585
DVU1860,0.183266932270916,0.438247011952191,0.378486055776892,0.430278884462151,0.350597609561753,0.219123505976096,0.412350597609562,0.384462151394422,0.203187250996016,0.348605577689243,0.432270916334661,0.219123505976096,0.0657370517928287,0.876494023904382,0.0577689243027888,0.440239043824701,0.298804780876494,0.260956175298805,0.573705179282869,0.183266932270916,0.243027888446215
DVU1861,0.366576819407008,0.347708894878706,0.285714285714286,0.358490566037736,0.412398921832884,0.22911051212938,0.315363881401617,0.288409703504043,0.39622641509434,0.323450134770889,0.44743935309973,0.22911051212938,0.123989218328841,0.708894878706199,0.16711590296496,0.514824797843666,0.226415094339623,0.258760107816712,0.409703504043127,0.366576819407008,0.223719676549865
DVU1862,0.326283987915408,0.395770392749245,0.277945619335347,0.444108761329305,0.344410876132931,0.211480362537764,0.290030211480363,0.356495468277946,0.353474320241692,0.365558912386707,0.422960725075529,0.211480362537764,0.117824773413897,0.737160120845921,0.145015105740181,0.471299093655589,0.238670694864048,0.290030211480363,0.429003021148036,0.326283987915408,0.244712990936556
DVU1863,0.264705882352941,0.393382352941176,0.341911764705882,0.430147058823529,0.375,0.194852941176471,0.363970588235294,0.349264705882353,0.286764705882353,0.360294117647059,0.444852941176471,0.194852941176471,0.0919117647058824,0.794117647058823,0.113970588235294,0.507352941176471,0.224264705882353,0.268382352941176,0.514705882352941,0.264705882352941,0.220588235294118
DVU1864,0.408602150537634,0.290322580645161,0.301075268817204,0.32258064516129,0.397849462365591,0.279569892473118,0.32258064516129,0.268817204301075,0.408602150537634,0.279569892473118,0.440860215053763,0.279569892473118,0.161290322580645,0.67741935483871,0.161290322580645,0.43010752688172,0.268817204301075,0.301075268817204,0.387096774193548,0.408602150537634,0.204301075268817
DVU1865,0.130434782608696,0.543478260869565,0.326086956521739,0.543478260869565,0.326086956521739,0.130434782608696,0.369565217391304,0.5,0.130434782608696,0.456521739130435,0.41304347826087,0.130434782608696,0.0652173913043478,0.891304347826087,0.0434782608695652,0.521739130434783,0.195652173913043,0.282608695652174,0.565217391304348,0.130434782608696,0.304347826086957
DVU1866,0.253218884120172,0.446351931330472,0.300429184549356,0.510729613733906,0.296137339055794,0.1931330472103,0.313304721030043,0.420600858369099,0.266094420600858,0.412017167381974,0.394849785407725,0.1931330472103,0.0858369098712446,0.789699570815451,0.124463519313305,0.351931330472103,0.274678111587983,0.373390557939914,0.497854077253219,0.253218884120172,0.248927038626609
DVU1867,0.230496453900709,0.471631205673759,0.297872340425532,0.485815602836879,0.280141843971631,0.234042553191489,0.319148936170213,0.400709219858156,0.280141843971631,0.429078014184397,0.336879432624113,0.234042553191489,0.0851063829787234,0.797872340425532,0.117021276595745,0.411347517730496,0.290780141843972,0.297872340425532,0.528368794326241,0.230496453900709,0.24113475177305
DVU1868,0.287671232876712,0.366438356164384,0.345890410958904,0.404109589041096,0.400684931506849,0.195205479452055,0.363013698630137,0.335616438356164,0.301369863013699,0.325342465753425,0.479452054794521,0.195205479452055,0.0958904109589041,0.791095890410959,0.113013698630137,0.424657534246575,0.304794520547945,0.270547945205479,0.486301369863014,0.287671232876712,0.226027397260274
DVU1869,0.311284046692607,0.400778210116732,0.287937743190661,0.442282749675746,0.37094682230869,0.186770428015564,0.302204928664073,0.373540856031128,0.324254215304799,0.421530479896239,0.391699092088197,0.186770428015564,0.101167315175097,0.77431906614786,0.124513618677043,0.488975356679637,0.263294422827497,0.247730220492866,0.486381322957198,0.311284046692607,0.202334630350195
DVU1870,0.237735849056604,0.456603773584906,0.305660377358491,0.543396226415094,0.249056603773585,0.207547169811321,0.313207547169811,0.426415094339623,0.260377358490566,0.422641509433962,0.369811320754717,0.207547169811321,0.0943396226415094,0.788679245283019,0.116981132075472,0.381132075471698,0.283018867924528,0.335849056603774,0.513207547169811,0.237735849056604,0.249056603773585
DVU1871,0.288461538461538,0.376068376068376,0.335470085470085,0.405982905982906,0.412393162393162,0.181623931623932,0.356837606837607,0.346153846153846,0.297008547008547,0.33974358974359,0.478632478632479,0.181623931623932,0.0961538461538462,0.790598290598291,0.113247863247863,0.472222222222222,0.267094017094017,0.260683760683761,0.512820512820513,0.288461538461538,0.198717948717949
DVU1872,0.340425531914894,0.411347517730496,0.24822695035461,0.50354609929078,0.219858156028369,0.276595744680851,0.24822695035461,0.404255319148936,0.347517730496454,0.319148936170213,0.404255319148936,0.276595744680851,0.226950354609929,0.716312056737589,0.0567375886524823,0.432624113475177,0.234042553191489,0.333333333333333,0.425531914893617,0.340425531914894,0.234042553191489
DVU1873,0.294736842105263,0.410526315789474,0.294736842105263,0.410526315789474,0.336842105263158,0.252631578947368,0.331578947368421,0.347368421052632,0.321052631578947,0.357894736842105,0.389473684210526,0.252631578947368,0.1,0.789473684210526,0.110526315789474,0.378947368421053,0.321052631578947,0.3,0.463157894736842,0.294736842105263,0.242105263157895
DVU1874,0.374566473988439,0.322543352601156,0.302890173410405,0.352601156069364,0.41271676300578,0.234682080924855,0.322543352601156,0.282080924855491,0.395375722543353,0.312138728323699,0.453179190751445,0.234682080924855,0.149132947976879,0.669364161849711,0.18150289017341,0.536416184971098,0.23121387283237,0.232369942196532,0.452023121387283,0.374566473988439,0.173410404624277
DVU1875,0.323809523809524,0.257142857142857,0.419047619047619,0.295238095238095,0.485714285714286,0.219047619047619,0.428571428571429,0.238095238095238,0.333333333333333,0.238095238095238,0.542857142857143,0.219047619047619,0.133333333333333,0.704761904761905,0.161904761904762,0.514285714285714,0.276190476190476,0.20952380952381,0.514285714285714,0.323809523809524,0.161904761904762
DVU1876,0.34493670886076,0.408227848101266,0.246835443037975,0.433544303797468,0.310126582278481,0.256329113924051,0.272151898734177,0.370253164556962,0.357594936708861,0.373417721518987,0.370253164556962,0.256329113924051,0.14873417721519,0.712025316455696,0.139240506329114,0.44620253164557,0.221518987341772,0.332278481012658,0.477848101265823,0.34493670886076,0.177215189873418
DVU1877,0.270491803278689,0.420765027322404,0.308743169398907,0.418032786885246,0.284153005464481,0.297814207650273,0.336065573770492,0.349726775956284,0.314207650273224,0.344262295081967,0.35792349726776,0.297814207650273,0.117486338797814,0.754098360655738,0.128415300546448,0.494535519125683,0.256830601092896,0.248633879781421,0.472677595628415,0.270491803278689,0.256830601092896
DVU1878,0.261764705882353,0.397058823529412,0.341176470588235,0.402941176470588,0.332352941176471,0.264705882352941,0.355882352941176,0.338235294117647,0.305882352941176,0.358823529411765,0.376470588235294,0.264705882352941,0.0882352941176471,0.802941176470588,0.108823529411765,0.470588235294118,0.270588235294118,0.258823529411765,0.488235294117647,0.261764705882353,0.25
DVU1879,0.26775956284153,0.398907103825137,0.333333333333333,0.434426229508197,0.327868852459016,0.237704918032787,0.346994535519126,0.35792349726776,0.295081967213115,0.366120218579235,0.396174863387978,0.237704918032787,0.117486338797814,0.781420765027322,0.101092896174863,0.46448087431694,0.256830601092896,0.278688524590164,0.521857923497268,0.26775956284153,0.210382513661202
DVU1880,0.309859154929577,0.44131455399061,0.248826291079812,0.47887323943662,0.295774647887324,0.225352112676056,0.272300469483568,0.413145539906103,0.314553990610329,0.469483568075117,0.305164319248826,0.225352112676056,0.112676056338028,0.788732394366197,0.0985915492957746,0.431924882629108,0.225352112676056,0.342723004694836,0.431924882629108,0.309859154929577,0.258215962441315
DVU1881,0.304733727810651,0.375739644970414,0.319526627218935,0.396449704142012,0.378698224852071,0.224852071005917,0.343195266272189,0.331360946745562,0.325443786982249,0.355029585798817,0.420118343195266,0.224852071005917,0.115384615384615,0.769230769230769,0.115384615384615,0.470414201183432,0.284023668639053,0.245562130177515,0.464497041420118,0.304733727810651,0.230769230769231
DVU1882,0.292620865139949,0.39058524173028,0.316793893129771,0.403307888040712,0.388040712468193,0.208651399491094,0.333333333333333,0.351145038167939,0.315521628498728,0.349872773536896,0.44147582697201,0.208651399491094,0.106870229007634,0.78498727735369,0.108142493638677,0.49236641221374,0.248091603053435,0.259541984732824,0.469465648854962,0.292620865139949,0.237913486005089
DVU1883,0.246913580246914,0.438271604938272,0.314814814814815,0.475308641975309,0.339506172839506,0.185185185185185,0.339506172839506,0.382716049382716,0.277777777777778,0.388888888888889,0.425925925925926,0.185185185185185,0.0617283950617284,0.796296296296296,0.141975308641975,0.512345679012346,0.228395061728395,0.259259259259259,0.524691358024691,0.246913580246914,0.228395061728395
DVU1884,0.28625,0.40875,0.305,0.43875,0.37625,0.185,0.3175,0.38,0.3025,0.41125,0.40375,0.185,0.0975,0.7725,0.13,0.5025,0.23375,0.26375,0.51875,0.28625,0.195
DVU1885,0.329831932773109,0.36344537815126,0.30672268907563,0.384453781512605,0.390756302521008,0.224789915966387,0.334033613445378,0.313025210084034,0.352941176470588,0.32563025210084,0.449579831932773,0.224789915966387,0.111344537815126,0.743697478991597,0.144957983193277,0.483193277310924,0.254201680672269,0.262605042016807,0.466386554621849,0.329831932773109,0.203781512605042
DVU1886,0.328888888888889,0.382222222222222,0.288888888888889,0.413333333333333,0.342222222222222,0.244444444444444,0.311111111111111,0.32,0.368888888888889,0.337777777777778,0.417777777777778,0.244444444444444,0.111111111111111,0.733333333333333,0.155555555555556,0.524444444444444,0.222222222222222,0.253333333333333,0.431111111111111,0.328888888888889,0.24
DVU1887,0.35,0.317241379310345,0.332758620689655,0.348275862068965,0.348275862068965,0.303448275862069,0.356896551724138,0.260344827586207,0.382758620689655,0.293103448275862,0.403448275862069,0.303448275862069,0.144827586206897,0.722413793103448,0.132758620689655,0.472413793103448,0.282758620689655,0.244827586206897,0.424137931034483,0.35,0.225862068965517
DVU1888,0.230769230769231,0.421404682274247,0.347826086956522,0.488294314381271,0.351170568561873,0.160535117056856,0.354515050167224,0.40133779264214,0.244147157190635,0.408026755852843,0.431438127090301,0.160535117056856,0.0936454849498328,0.79933110367893,0.107023411371237,0.421404682274247,0.270903010033445,0.307692307692308,0.585284280936455,0.230769230769231,0.183946488294314
DVU1889,0.288461538461538,0.394230769230769,0.317307692307692,0.418269230769231,0.365384615384615,0.216346153846154,0.326923076923077,0.346153846153846,0.326923076923077,0.379807692307692,0.403846153846154,0.216346153846154,0.0865384615384615,0.793269230769231,0.120192307692308,0.471153846153846,0.259615384615385,0.269230769230769,0.504807692307692,0.288461538461538,0.206730769230769
DVU1890,0.311111111111111,0.368253968253968,0.320634920634921,0.412698412698413,0.374603174603175,0.212698412698413,0.326984126984127,0.333333333333333,0.33968253968254,0.365079365079365,0.422222222222222,0.212698412698413,0.126984126984127,0.723809523809524,0.149206349206349,0.53015873015873,0.2,0.26984126984127,0.511111111111111,0.311111111111111,0.177777777777778
DVU1891,0.339920948616601,0.359683794466403,0.300395256916996,0.387351778656126,0.328063241106719,0.284584980237154,0.343873517786561,0.280632411067194,0.375494071146245,0.328063241106719,0.387351778656126,0.284584980237154,0.122529644268775,0.719367588932806,0.158102766798419,0.454545454545455,0.260869565217391,0.284584980237154,0.41501976284585,0.339920948616601,0.245059288537549
DVU1892,0.273092369477912,0.401606425702811,0.325301204819277,0.42570281124498,0.313253012048193,0.261044176706827,0.34136546184739,0.353413654618474,0.305220883534137,0.325301204819277,0.413654618473896,0.261044176706827,0.140562248995984,0.763052208835341,0.0963855421686747,0.526104417670683,0.257028112449799,0.216867469879518,0.526104417670683,0.273092369477912,0.200803212851406
DVU1893,0.337468982630273,0.362282878411911,0.300248138957816,0.393300248138958,0.362282878411911,0.244416873449132,0.321339950372208,0.316377171215881,0.362282878411911,0.336228287841191,0.419354838709677,0.244416873449132,0.133995037220844,0.723325062034739,0.142679900744417,0.497518610421836,0.222084367245658,0.280397022332506,0.45409429280397,0.337468982630273,0.208436724565757
DVU1894,0.222222222222222,0.458333333333333,0.319444444444444,0.513888888888889,0.25,0.236111111111111,0.347222222222222,0.416666666666667,0.236111111111111,0.333333333333333,0.430555555555556,0.236111111111111,0.125,0.819444444444444,0.0555555555555556,0.416666666666667,0.305555555555556,0.277777777777778,0.416666666666667,0.222222222222222,0.361111111111111
DVU1895,0.126288659793814,0.443298969072165,0.430412371134021,0.443298969072165,0.347938144329897,0.208762886597938,0.448453608247423,0.417525773195876,0.134020618556701,0.36340206185567,0.427835051546392,0.208762886597938,0.0592783505154639,0.90979381443299,0.0309278350515464,0.430412371134021,0.311855670103093,0.257731958762887,0.610824742268041,0.126288659793814,0.262886597938144
DVU1896,0.413793103448276,0.344827586206897,0.241379310344828,0.344827586206897,0.35632183908046,0.298850574712644,0.241379310344828,0.310344827586207,0.448275862068966,0.344827586206897,0.35632183908046,0.298850574712644,0.241379310344828,0.71264367816092,0.0459770114942529,0.64367816091954,0.206896551724138,0.149425287356322,0.436781609195402,0.413793103448276,0.149425287356322
DVU1897,0.285919540229885,0.379310344827586,0.334770114942529,0.435344827586207,0.339080459770115,0.225574712643678,0.349137931034483,0.354885057471264,0.295977011494253,0.379310344827586,0.395114942528736,0.225574712643678,0.110632183908046,0.751436781609195,0.137931034482759,0.489942528735632,0.237068965517241,0.272988505747126,0.538793103448276,0.285919540229885,0.175287356321839
DVU1898,0.304498269896194,0.384083044982699,0.311418685121107,0.363321799307958,0.380622837370242,0.256055363321799,0.377162629757785,0.294117647058824,0.328719723183391,0.294117647058824,0.449826989619377,0.256055363321799,0.0830449826989619,0.792387543252595,0.124567474048443,0.418685121107266,0.314878892733564,0.26643598615917,0.439446366782007,0.304498269896194,0.256055363321799
DVU1899,0.294820717131474,0.350597609561753,0.354581673306773,0.426294820717131,0.306772908366534,0.266932270916335,0.374501992031873,0.322709163346614,0.302788844621514,0.342629482071713,0.390438247011952,0.266932270916335,0.135458167330677,0.752988047808765,0.111553784860558,0.438247011952191,0.298804780876494,0.262948207171315,0.525896414342629,0.294820717131474,0.179282868525896
DVU1900,0.26517571884984,0.453674121405751,0.281150159744409,0.482428115015974,0.338658146964856,0.178913738019169,0.300319488817891,0.424920127795527,0.274760383386581,0.383386581469649,0.437699680511182,0.178913738019169,0.0926517571884984,0.792332268370607,0.115015974440895,0.44408945686901,0.249201277955272,0.306709265175719,0.479233226837061,0.26517571884984,0.255591054313099
DVU1901,0.347701149425287,0.32183908045977,0.330459770114943,0.364942528735632,0.408045977011494,0.227011494252874,0.344827586206897,0.293103448275862,0.362068965517241,0.318965517241379,0.454022988505747,0.227011494252874,0.135057471264368,0.732758620689655,0.132183908045977,0.514367816091954,0.224137931034483,0.261494252873563,0.477011494252874,0.347701149425287,0.175287356321839
DVU1902,0.288461538461538,0.400641025641026,0.310897435897436,0.416666666666667,0.384615384615385,0.198717948717949,0.330128205128205,0.368589743589744,0.301282051282051,0.368589743589744,0.432692307692308,0.198717948717949,0.0993589743589744,0.759615384615385,0.141025641025641,0.538461538461538,0.224358974358974,0.237179487179487,0.541666666666667,0.288461538461538,0.169871794871795
DVU1903,0.330172413793103,0.355172413793103,0.314655172413793,0.39051724137931,0.361206896551724,0.248275862068966,0.336206896551724,0.316379310344828,0.347413793103448,0.33448275862069,0.417241379310345,0.248275862068966,0.131896551724138,0.722413793103448,0.145689655172414,0.519827586206897,0.227586206896552,0.252586206896552,0.475862068965517,0.330172413793103,0.193965517241379
DVU1904,0.341772151898734,0.265822784810127,0.392405063291139,0.322784810126582,0.493670886075949,0.183544303797468,0.39873417721519,0.246835443037975,0.354430379746835,0.272151898734177,0.544303797468354,0.183544303797468,0.113924050632911,0.721518987341772,0.164556962025316,0.417721518987342,0.310126582278481,0.272151898734177,0.468354430379747,0.341772151898734,0.189873417721519
DVU1905,0.345070422535211,0.352112676056338,0.302816901408451,0.401408450704225,0.366197183098592,0.232394366197183,0.316901408450704,0.316901408450704,0.366197183098592,0.295774647887324,0.471830985915493,0.232394366197183,0.112676056338028,0.753521126760563,0.133802816901408,0.47887323943662,0.225352112676056,0.295774647887324,0.394366197183099,0.345070422535211,0.26056338028169
DVU1906,0.315789473684211,0.5,0.184210526315789,0.421052631578947,0.263157894736842,0.315789473684211,0.210526315789474,0.421052631578947,0.368421052631579,0.289473684210526,0.394736842105263,0.315789473684211,0.210526315789474,0.763157894736842,0.0263157894736842,0.552631578947368,0.131578947368421,0.315789473684211,0.315789473684211,0.315789473684211,0.368421052631579
DVU1907,0.303370786516854,0.375280898876404,0.321348314606742,0.424719101123596,0.343820224719101,0.231460674157303,0.350561797752809,0.332584269662921,0.31685393258427,0.366292134831461,0.402247191011236,0.231460674157303,0.114606741573034,0.750561797752809,0.134831460674157,0.438202247191011,0.296629213483146,0.265168539325843,0.503370786516854,0.303370786516854,0.193258426966292
DVU1908,0.294605809128631,0.369294605809129,0.336099585062241,0.381742738589212,0.390041493775934,0.228215767634855,0.344398340248963,0.311203319502075,0.344398340248963,0.327800829875519,0.443983402489627,0.228215767634855,0.107883817427386,0.759336099585062,0.132780082987552,0.493775933609959,0.273858921161826,0.232365145228216,0.506224066390041,0.294605809128631,0.199170124481328
DVU1909,0.225806451612903,0.459677419354839,0.314516129032258,0.459677419354839,0.306451612903226,0.233870967741935,0.314516129032258,0.419354838709677,0.266129032258065,0.411290322580645,0.354838709677419,0.233870967741935,0.120967741935484,0.790322580645161,0.0887096774193548,0.475806451612903,0.274193548387097,0.25,0.588709677419355,0.225806451612903,0.185483870967742
DVU1910,0.214285714285714,0.494773519163763,0.290940766550523,0.526132404181185,0.28397212543554,0.189895470383275,0.29616724738676,0.452961672473868,0.250871080139373,0.421602787456446,0.388501742160279,0.189895470383275,0.0993031358885017,0.815331010452962,0.0853658536585366,0.489547038327526,0.228222996515679,0.282229965156794,0.526132404181185,0.214285714285714,0.259581881533101
DVU1911,0.273333333333333,0.36,0.366666666666667,0.42,0.386666666666667,0.193333333333333,0.366666666666667,0.34,0.293333333333333,0.36,0.446666666666667,0.193333333333333,0.106666666666667,0.766666666666667,0.126666666666667,0.433333333333333,0.306666666666667,0.26,0.466666666666667,0.273333333333333,0.26
DVU1912,0.228395061728395,0.438271604938272,0.333333333333333,0.450617283950617,0.376543209876543,0.172839506172839,0.351851851851852,0.388888888888889,0.259259259259259,0.358024691358025,0.469135802469136,0.172839506172839,0.0617283950617284,0.808641975308642,0.12962962962963,0.475308641975309,0.222222222222222,0.302469135802469,0.530864197530864,0.228395061728395,0.240740740740741
DVU1913,0.281862745098039,0.384803921568627,0.333333333333333,0.426470588235294,0.372549019607843,0.200980392156863,0.350490196078431,0.352941176470588,0.29656862745098,0.389705882352941,0.409313725490196,0.200980392156863,0.105392156862745,0.764705882352941,0.129901960784314,0.436274509803922,0.306372549019608,0.257352941176471,0.465686274509804,0.281862745098039,0.252450980392157
DVU1914,0.317843866171004,0.388475836431227,0.29368029739777,0.388475836431227,0.377323420074349,0.234200743494424,0.319702602230483,0.325278810408922,0.355018587360595,0.347583643122677,0.4182156133829,0.234200743494424,0.115241635687732,0.758364312267658,0.12639405204461,0.477695167286245,0.254646840148699,0.267657992565056,0.462825278810409,0.317843866171004,0.219330855018587
DVU1915,0.241758241758242,0.450549450549451,0.307692307692308,0.527472527472527,0.230769230769231,0.241758241758242,0.318681318681319,0.428571428571429,0.252747252747253,0.43956043956044,0.318681318681319,0.241758241758242,0.10989010989011,0.791208791208791,0.0989010989010989,0.395604395604396,0.252747252747253,0.351648351648352,0.494505494505495,0.241758241758242,0.263736263736264
DVU1916,0.325581395348837,0.325581395348837,0.348837209302326,0.348837209302326,0.27906976744186,0.372093023255814,0.372093023255814,0.255813953488372,0.372093023255814,0.27906976744186,0.348837209302326,0.372093023255814,0.162790697674419,0.790697674418605,0.0465116279069767,0.465116279069767,0.302325581395349,0.232558139534884,0.395348837209302,0.325581395348837,0.27906976744186
DVU1917,0.246056782334385,0.410094637223975,0.34384858044164,0.451104100946372,0.324921135646688,0.22397476340694,0.362776025236593,0.359621451104101,0.277602523659306,0.347003154574132,0.429022082018927,0.22397476340694,0.082018927444795,0.804416403785489,0.113564668769716,0.372239747634069,0.324921135646688,0.302839116719243,0.520504731861199,0.246056782334385,0.233438485804416
DVU1919,0.288461538461538,0.33974358974359,0.371794871794872,0.358974358974359,0.41025641025641,0.230769230769231,0.403846153846154,0.288461538461538,0.307692307692308,0.320512820512821,0.448717948717949,0.230769230769231,0.0705128205128205,0.775641025641026,0.153846153846154,0.474358974358974,0.269230769230769,0.256410256410256,0.467948717948718,0.288461538461538,0.243589743589744
DVU1920,0.292682926829268,0.463414634146341,0.24390243902439,0.463414634146341,0.24390243902439,0.292682926829268,0.341463414634146,0.341463414634146,0.317073170731707,0.341463414634146,0.365853658536585,0.292682926829268,0.0975609756097561,0.780487804878049,0.121951219512195,0.341463414634146,0.292682926829268,0.365853658536585,0.341463414634146,0.292682926829268,0.365853658536585
DVU1921,0.271293375394322,0.429022082018927,0.299684542586751,0.457413249211356,0.312302839116719,0.230283911671924,0.331230283911672,0.372239747634069,0.296529968454259,0.347003154574132,0.422712933753943,0.230283911671924,0.0883280757097792,0.801261829652997,0.110410094637224,0.413249211356467,0.277602523659306,0.309148264984227,0.482649842271293,0.271293375394322,0.246056782334385
